NAME,COUNTY,MUNI_TYPE,pop,FIPS_CODE,district,rep,party,start,phone,email
Lewisboro,Westchester,Town,"12,265",3611942136,93,Chris Burdick,Democrat,2021,(914) 244-4450,burdickc@nyassembly.gov
Mamaroneck,Westchester,Town,"31,758",3611944842,91,Steven Otis,Democrat,2013,(914) 939-7028,OtisS@nyassembly.gov
Mount Kisco,Westchester,Town,"10,959",3611948895,93,Chris Burdick,Democrat,2021,(914) 244-4450,burdickc@nyassembly.gov
Mount Pleasant,Westchester,Town,"44,436",3611949011,92,MaryJane Shimsky,Democrat,2023,(914) 631-1605,shimskym@nyassembly.gov
Mount Vernon,Westchester,City,"73,893",3611949121,89,Gary Pretlow,Democrat,1993,(914) 667-0127,PretloJ@nyassembly.gov
New Castle,Westchester,Town,"18,311",3611950078,93,Chris Burdick,Democrat,2021,(914) 244-4450,burdickc@nyassembly.gov
New Rochelle,Westchester,City,"79,726",3611950617,88,Amy Paulin,Democrat,2001,(914) 723-1115,PaulinA@nyassembly.gov
New Rochelle,Westchester,City,"79,726",3611950617,91,Steven Otis,Democrat,2013,(914) 939-7028,OtisS@nyassembly.gov
North Castle,Westchester,Town,"12,408",3611951693,93,Chris Burdick,Democrat,2021,(914) 244-4450,burdickc@nyassembly.gov
North Salem,Westchester,Town,"5,243",3611953517,93,Chris Burdick,Democrat,2021,(914) 244-4450,burdickc@nyassembly.gov
Ossining,Westchester,Town,"40,061",3611955541,95,Dana Levenberg,Democrat,2023,(914) 941-1111,levenbergd@nyassembly.gov
Peekskill,Westchester,City,"25,431",3611956979,95,Dana Levenberg,Democrat,2023,(914) 941-1111,levenbergd@nyassembly.gov
Pelham,Westchester,Town,"13,078",3611957012,88,Amy Paulin,Democrat,2001,(914) 723-1115,PaulinA@nyassembly.gov
Pound Ridge,Westchester,Town,"5,082",3611959685,93,Chris Burdick,Democrat,2021,(914) 244-4450,burdickc@nyassembly.gov
Rye,Westchester,Town,"49,613",3611964320,91,Steven Otis,Democrat,2013,(914) 939-7028,OtisS@nyassembly.gov
Rye,Westchester,City,"16,592",3611964309,91,Steven Otis,Democrat,2013,(914) 939-7028,OtisS@nyassembly.gov
Scarsdale,Westchester,Town,"18,253",3611965442,88,Amy Paulin,Democrat,2001,(914) 723-1115,PaulinA@nyassembly.gov
Somers,Westchester,Town,"21,541",3611968308,94,Matt Slater,Republican,2023,(845) 278-2923,slaterm@nyassembly.gov
White Plains,Westchester,City,"59,559",3611981677,88,Amy Paulin,Democrat,2001,(914) 723-1115,PaulinA@nyassembly.gov
White Plains,Westchester,City,"59,559",3611981677,93,Chris Burdick,Democrat,2021,(914) 244-4450,burdickc@nyassembly.gov
Yonkers,Westchester,City,"211,569",3611984000,89,Gary Pretlow,Democrat,1993,(914) 667-0127,PretloJ@nyassembly.gov
Yonkers,Westchester,City,"211,569",3611984000,90,Nader Sayegh,Democrat,2019,(914) 779-8805,sayeghn@nyassembly.gov
Yonkers,Westchester,City,"211,569",3611984000,92,MaryJane Shimsky,Democrat,2023,(914) 631-1605,shimskym@nyassembly.gov
Yorktown,Westchester,Town,"36,569",3611984077,94,Matt Slater,Republican,2023,(845) 278-2923,slaterm@nyassembly.gov
Yorktown,Westchester,Town,"36,569",3611984077,95,Dana Levenberg,Democrat,2023,(914) 941-1111,levenbergd@nyassembly.gov
Arcade,Wyoming,Town,"4,187",3612102418,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Attica,Wyoming,Town,"5,790",3612103012,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Bennington,Wyoming,Town,"3,235",3612105936,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Castile,Wyoming,Town,"2,711",3612112782,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Covington,Wyoming,Town,"1,253",3612118696,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Eagle,Wyoming,Town,"1,105",3612121369,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Gainesville,Wyoming,Town,"2,009",3612127980,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Genesee Falls,Wyoming,Town,402,3612128596,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Java,Wyoming,Town,"1,972",3612138341,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Middlebury,Wyoming,Town,"1,339",3612146877,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Orangeville,Wyoming,Town,"1,283",3612155222,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Perry,Wyoming,Town,"5,832",3612157254,133,Marjorie Byrnes,Republican,2019,(585) 218-0038,byrnesm@nyassembly.gov
Pike,Wyoming,Town,975,3612157826,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Sheldon,Wyoming,Town,"2,367",3612166773,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Warsaw,Wyoming,Town,"5,316",3612178344,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Wethersfield,Wyoming,Town,755,3612181325,147,David DiPietro,Republican,2013,(716) 655-0951,DiPietroD@nyassembly.gov
Barrington,Yates,Town,"1,541",3612304594,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Benton,Yates,Town,"2,985",3612306002,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Italy,Yates,Town,"1,099",3612338044,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Jerusalem,Yates,Town,"4,405",3612338583,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Middlesex,Yates,Town,"1,377",3612347020,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Milo,Yates,Town,"6,803",3612347504,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Potter,Yates,Town,"1,858",3612359597,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Starkey,Yates,Town,"3,407",3612370816,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Torrey,Yates,Town,"1,299",3612375055,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
